manifesto_id,party_id,partyname,election_date,year,language,cmp_code,text
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wir Freie Demokraten fordern die vollständige und umfassende Barrierefreiheit im öffentlichen Raum, denn barrierefreie Mobilität ist Bewegungsfreiheit."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Von ihr profitieren Menschen mit Behinderungen, Familien mit Kindern, ältere Menschen und letztlich wir alle, denn Einschränkungen der Mobilität erfährt zeitweise jede und jeder Einzelne."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten bekennen uns zur Netzneutralität.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Alle Datenpakete im Internet müssen gleichberechtigt sein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"So ist sichergestellt, dass keine Meinung diskriminiert wird und neue Unternehmungen Marktzugang erhalten."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir wollen diese Chancengleichheit schützen und zugleich neue qualitätsgesicherte Dienste ermöglichen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Dazu gehören auch Spezialdienste mit „Network Slicing“ für zeitkritische Anwendungen – beispielsweise medizinische Teleoperationen oder autonomes Fahren.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Die diskriminierungsfreie Ausgestaltung ist wettbewerbsrechtlich abzusichern.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Zudem wollen wir gleiche Chancen für Aufstieg durch Leistung schaffen – unabhängig von Geschlecht, Alter, ethnischer Herkunft, Behinderung, sexueller Orientierung oder Religion."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten setzen uns für mehr Vielfalt in Unternehmen sowie im öffentlichen Dienst und damit auch für mehr Frauen in Führungspositionen ein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Gleiches soll auch für politische Positionen gelten.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Arbeitsmodelle wie geteilte Führung („Jobsharing“ und „Topsharing“) müssen selbstverständlich werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Außerdem treten wir dafür ein, dass sich Arbeitgeberinnen und Arbeitgeber besser vergegenwärtigen müssen, bei gleichen Funktionen genauso viele weibliche wie männliche Angestellte für Weiterbildungen zu berücksichtigen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Transparenz der Maßnahmen für mehr Diversität und Talentmanagement in Gleichstellungsberichten erhöht den öffentlichen Druck hin zu einem Kulturwandel in Unternehmen, Wissenschaft und Verwaltung."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Für die Vorstandsebene sollten sich Unternehmen ebenfalls zu einer Verbesserung des Frauenanteils verpflichten.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen gleiche Bezahlung für gleiche und gleichwertige Leistung von Frauen und Männern.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Unternehmen mit mehr als 500 Beschäftigten sollen ihren unternehmensinternen Gender-Pay-Gap auswerten und veröffentlichen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Es sollen sowohl der durchschnittliche als auch der mittlere Verdienstunterschied und der prozentuale Anteil von Frauen und Männern in den jeweiligen Gehaltsgruppen angegeben werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Durch diese Mechanismen wollen wir Transparenz schaffen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen in der Arbeitswelt ein ganzheitliches Diversity Management (Management der Vielfalt) als Teil der ökonomischen Modernisierung und als sinnvolle Alternative zu Quoten voranbringen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"So schaffen wir gleiche Chancen für Aufstieg durch Leistung – unabhängig von Geschlecht, Alter, ethnischer Herkunft, Behinderung, sexueller Orientierung oder Religion."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Im öffentlichen Dienst sind die Strukturen der Gleichstellungs- und Behindertenbeauftragten in ein ganzheitliches Diversity Management einzubinden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen eine bessere Beratung und Arbeitsvermittlung für Menschen mit Behinderungen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir wollen die praxistauglichere Ausgestaltung des Budgets für Arbeit und eine praxisnahe aktive Arbeitsvermittlung und Begleitung.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Die über 300.000 Beschäftigten in einer Werkstatt für Menschen mit Behinderungen bilden ein großes und zu wenig berücksichtigtes Potential für den ersten Arbeitsmarkt.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir wollen ihre Chancen auf eine reguläre Beschäftigung verbessern.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Ungleichbehandlungen wollen wir abbauen und zum Beispiel die Beiträge für Selbstständige zur gesetzlichen Krankenversicherung endlich an den tatsächlichen Einnahmen orientieren.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Das wollen wir ändern und so für mehr Leistungsgerechtigkeit sorgen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Eine Ungleichbehandlung von privaten, öffentlichen und konfessionellen Trägern lehnen wir genauso entschieden ab"
41420_202109,41420,Free Democratic Party,202109,,german,per604,Wir Freie Demokraten fordern ein liberales Sterbehilfegesetz.
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Es soll klar regeln, unter welchen Voraussetzungen Menschen Hilfe zur Selbsttötung in Anspruch nehmen und leisten dürfen."
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Es muss auch die Möglichkeit geben, ein letal wirkendes Medikament zu erhalten."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Schließlich fordern wir eine bundesweite Aufklärungskampagne zur Entstigmatisierung psychischer Erkrankungen, denn die psychische Gesundheit ist eine wesentliche Voraussetzung für Lebensqualität, Leistungsfähigkeit und soziale Teilhabe."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wir Freie Demokraten setzen uns für eine nachhaltige, generationengerechte Finanzierung der Pflege ein."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Mit Blick auf den demographischen Wandel sowie die Entwicklung der Sozialabgaben ist es unvertretbar, die Pflegefinanzierung allein auf zukünftige Generationen abzuwälzen."
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Für uns ist Familie überall dort, wo Menschen dauerhaft und verbindlich füreinander Verantwortung übernehmen."
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Wir Freie Demokraten wollen eine moderne Familienpolitik für Deutschland, in der jede Familie ihre Entscheidungen selbst treffen kann."
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Wir setzen uns für ein modernes Sorge-, Adoptions-, Reproduktions- und Abtreibungsrecht ein."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Ungerechtigkeiten wie beim Insolvenzgeld oder bei Mischeinkünften wollen wir abbauen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Dadurch wollen wir Anreize für eine ausgewogenere Aufteilung der Familienarbeit zwischen den Elternteilen schaffen.
41420_202109,41420,Free Democratic Party,202109,,german,per603,Am Splittingverfahren für Ehe- und eingetragene Lebenspartnerschaften wollen wir festhalten.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Dadurch wirken Freibeträge besser für die niedrigen und mittleren Einkommen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Heim- und Pflegekinder müssen ihr selbstständig verdientes Geld behalten können.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Wir Freie Demokraten wollen ein modernes Fortpflanzungsmedizingesetz.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Wir fordern die Legalisierung der Eizellspende
41420_202109,41420,Free Democratic Party,202109,,german,per604,"sowie die Klarstellung, dass die Embryonenspende zulässig ist."
41420_202109,41420,Free Democratic Party,202109,,german,per604,Wir wollen außerdem die nichtkommerzielle Leihmutterschaft ermöglichen und fordern hierfür einen klaren Rechtsrahmen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Die Möglichkeiten der Reproduktionsmedizin sollen allen Menschen unabhängig vom Familienstand und der sexuellen Orientierung zugänglich sein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Auch Paare ohne Trauschein und Alleinstehende sollen einen Anspruch auf Förderung haben.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Wir Freie Demokraten wollen Mehrelternschaften rechtlich anerkennen und rechtswirksame Elternschaftsvereinbarungen bereits vor der Empfängnis ermöglichen.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Bis zu vier Elternteile sollen im Interesse des Kindeswohls rechtliche Eltern sein können.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Eine Überforderung des Kindes im Erwachsenenalter kann durch Quotierungen von unterhaltsrechtlichen Ansprüchen vermieden werden.
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Die Ehefrau der leiblichen Mutter soll von Geburt an automatisch rechtlich zweite Mutter sein, wenn das Kind mit Hilfe einer nicht-gerichteten Samenspende gezeugt wurde oder der leibliche Vater anderweitig Einvernehmen erklärt hat."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen Adoptionen auch unverheirateten Paaren ermöglichen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Unverheiratete Paare sollen verheirateten Paaren im Adoptionsrecht gleichgestellt werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Zur Vermeidung von Diskriminierung soll das Adoptionsverfahren solange wie möglich anonym sein.
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Bei Stiefkindadoptionen soll das Verwandtschaftsverhältnis zu beiden leiblichen Elternteilen erhalten bleiben können, sofern dies einvernehmlich gewünscht wird und es dem Kindeswohl nicht widerspricht."
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Wir Freie Demokraten fordern, Paragraf 219a des Strafgesetzbuchs (StGB) ersatzlos zu streichen."
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Es ist abwegig, dass sachliche Informationen auf der Homepage einer Ärztin oder eines Arztes über einen legalen ärztlichen Eingriff strafbares Unrecht sein sollen."
41420_202109,41420,Free Democratic Party,202109,,german,per604,Ein Schwangerschaftsabbruch ist in Deutschland nach der Maßgabe des Paragrafen 218 ff.StGB straffrei.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Die sachliche Information darüber kann daher kein strafbares Unrecht sein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,und Frauen ein flächendeckendes und objektives Beratungsnetzwerk zur Verfügung steht.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen das Transsexuellengesetz abschaffen und durch ein Selbstbestimmungsgesetz ersetzen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Änderungen des Geschlechtseintrags im Personenstand müssen ohne diskriminierende Hürden grundsätzlich per Selbstauskunft möglich sein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Ein erweitertes Offenbarungsverbot soll vor Diskriminierung schützen.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Wir Freie Demokraten wollen die Verantwortungsgemeinschaft neben der Ehe gesetzlich verankern.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Dabei soll die Ausgestaltung der Rechte und Pflichten innerhalb einer Verantwortungsgemeinschaft stufenweise variiert werden können.
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Zwei oder mehr volljährige Personen, die sich persönlich nahestehen, aber nicht miteinander verheiratet, verpartnert oder in gerader Linie verwandt sind, sollen eine Verantwortungsgemeinschaft möglichst unbürokratisch gründen können."
41420_202109,41420,Free Democratic Party,202109,,german,per604,Die Belange der Kinder und das Namensrecht bleiben davon unberührt.
41420_202109,41420,Free Democratic Party,202109,,german,per604,"In einer Zeit, in der traditionelle Familienstrukturen gerade im Alter nicht immer tragen, wächst der Bedarf an neuen Formen gegenseitiger Absicherung."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen das sogenannte „Wechselmodell“ zum gesetzlichen Leitbild bei der Betreuung minderjähriger Kinder nach einer Trennung der Eltern machen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Beide Eltern sollten berechtigt und verpflichtet sein, sowohl für den Unterhalt als auch für die Betreuung mit einem substantiellen Anteil zu sorgen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Viele Eltern möchten die Kinder auch nach der Trennung gemeinsam erziehen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Die Politik muss die gesetzlichen Rahmenbedingungen hierfür schaffen und insbesondere vorsehen, dass Erziehungs- und Unterhaltsverantwortung gemeinschaftlich ausgeübt werden, wenn das Kindeswohl dem nicht entgegensteht."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wissenschaftliche Erkenntnisse zu Radikalisierung, Extremismus und Rassismus müssen in der Ausbildung dennoch ebenso wie die Sensibilität für Diskriminierung eine stärkere Rolle spielen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Das Wahlrecht ab 16 ist gelebte Generationengerechtigkeit.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wir Freie Demokraten treten für eine Gesellschaft ein, in der jede und jeder unabhängig von Herkunft, Aussehen, Religion oder politischer Ansichten, frei leben und sich frei äußern kann."
41420_202109,41420,Free Democratic Party,202109,,german,per503,und der Schutz von Minderheiten sind für unser Zusammenleben unverzichtbar.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wir Freie Demokraten machen uns daher stark für unsere freiheitliche Gesellschaft und gegen Rassismus, Fremdenhass, Antisemitismus und Homophobie."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wir Freie Demokraten stehen für einen liberalen Feminismus, der auf der Rechtsgleichheit aller Geschlechter aufbaut und für alle Individuen Freiheits- und Entfaltungsräume erweitern will."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Der liberale Feminismus strebt die Selbstbestimmung aller Individuen frei von gesellschaftlichen Rollenzuschreibungen aufgrund ihres gewählten oder biologischen Geschlechts an.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Gruppenbezogene Menschenfeindlichkeit, die Überhöhung der eigenen Gruppe oder Nation und die Herabwürdigung anderer sowie Drohungen und Gewalt verfügen niemals über eine moralische Überlegenheit."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir stellen uns Diskriminierung und gruppenbezogener Menschenfeindlichkeit aktiv entgegen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten fordern ein entschiedenes Vorgehen gegen jede Form des Antisemitismus.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Jüdisches Leben in Deutschland und Europa ist für uns integraler Bestandteil unserer Zivilgesellschaft.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Es darf keine Toleranz gegenüber irgendeiner Form des Antisemitismus geben.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"In der Schule braucht es Lehrerinnen und Lehrer sowie Lernmaterialien, um Alltags-Antisemitismus zu entlarven und um antisemitischen Vorurteilen sowie Hass vorzubeugen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Dabei sollte die Definition des Antisemitismus der International Holocaust Remembrance Alliance Orientierungspunkt sein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten fordern die Erweiterung des Art. 3 Abs. 3 Grundgesetz um den Schutz vor Diskriminierung aufgrund der sexuellen Identität und ein vollständiges Verbot sogenannter „Konversionstherapien“.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir wollen das Blutspende-Verbot für homo- und bisexuelle Männer endlich abschaffen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Für die Eignung ist nicht die sexuelle Identität maßgeblich, sondern das individuelle Risikoverhalten eines jeden Menschen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir setzen uns für einen Nationalen Aktionsplan gegen Homo- und Transfeindlichkeit ein.
41420_202109,41420,Free Democratic Party,202109,,german,per503,sowie die schulische und öffentliche Aufklärung über sexuelle und geschlechtliche Vielfalt wollen wir stärken.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Die Bundesstiftung Magnus Hirschfeld, die vor zehn Jahren von den Freien Demokraten initiiert wurde, soll dauerhaft im Bundeshaushalt abgesichert werden."
41420_202109,41420,Free Democratic Party,202109,,german,per604,Im Zuge dessen muss der Verfassungsauftrag der Ablösung der Staatsleistungen vollzogen werden.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Tanzverbote und ähnliche Einschränkungen an stillen Feiertagen wollen wir abschaffen.
41420_202109,41420,Free Democratic Party,202109,,german,per604,"Ebenso müssen kirchliche Privilegien im Arbeitsrecht abgeschafft werden, soweit sie nicht Stellen betreffen, die eine religiöse Funktion ausüben."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen die Lebensqualität in städtischen und ländlichen Räumen verbessern.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Die Verbindung aus sportlicher Betätigung, technischer Innovation und Digitalisierung eröffnet für viele Menschen unterschiedlicher Altersklassen neue Möglichkeiten."
41420_202109,41420,Free Democratic Party,202109,,german,per503,und für alle Menschen in unserem Land zugänglich machen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Das kulturelle (Vermittlungs-) Angebot soll Menschen aller Altersgruppen und unabhängig von sozialer und kultureller Herkunft offenstehen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Erst kulturelle Bildung öffnet den Zugang zur Kultur für alle.
41420_202109,41420,Free Democratic Party,202109,,german,per503,So müssen auch die sozialen Kosten des Klimaschutzes abgemildert werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Darüber hinaus wollen wir Aufkommensneutralität durch die Rückzahlung eines jährlich zu berechnenden pauschalen Betrages, also einer Klimadividende, an jede Bürgerin und jeden Bürger gewährleisten."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Mehr Wald und Moore bedeuten auch bessere Lebens-, Ernährungs- und Einkommenschancen – sowohl weltweit für Millionen Menschen in Entwicklungsländern als auch in Deutschland und Europa."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Solange die Banken Europas nicht stabilisiert sind, wären ansonsten die Sparerinnen und Sparer in Ländern mit stabileren Bankensystemen die Leidtragenden."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir wollen deshalb die Position von Frauen in der Krisen- und Konfliktbewältigung stärken.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Daher fordern wir eine stärkere Anstrengung bei der Positionierung von Frauen in Schlüssel- und Führungspositionen bei der UNO, der EU und im Bund."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Der Nationale Aktionsplan „Frauen, Frieden, Sicherheit“ und die entsprechende Resolution 1325 der Vereinten Nationen (VN) müssen ambitioniert umgesetzt werden."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Vor allem Kinder, ältere Menschen und Frauen sind in diesen Situationen besonders betroffen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Wir Freie Demokraten wollen, dass sich Deutschland gemeinsam mit EU-Partnern konsequent für die Stärkung von LSBTI-Rechten einsetzt,"
41420_202109,41420,Free Democratic Party,202109,,german,per503,und für die Abschaffung diskriminierender Gesetze eintritt.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Bei Strafverschärfungen gegen LSBTI muss Deutschland die Entwicklungszusammenarbeit im Dialog mit Nichtregierungsorganisationen vor Ort auf den Prüfstand stellen, gegebenenfalls die Budgethilfe streichen und die Zusammenarbeit mit staatlichen Einrichtungen beenden."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Auf Ebene der Vereinten Nationen fordern wir eine Konvention für LSBTI- Rechte nach dem Vorbild der Frauenrechtskonvention.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Nirgendwo dürfen homosexuelle Handlungen und die geschlechtliche Identität kriminalisiert werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,In der EU soll die Bundesregierung auf einen europaweiten Schutz von LSBTI-Rechten hinwirken.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Angeblich „LGBT-freie Zonen“ in Polen und der europaweite Anstieg von Übergriffen gegen LSBTI sind mit europäischen Werten nicht vereinbar.
41420_202109,41420,Free Democratic Party,202109,,german,per604,Innerhalb der EU geschlossene gleichgeschlechtliche Ehen sollen mit allen Rechten und Pflichten anerkannt werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,ist religionsunabhängig
41420_202109,41420,Free Democratic Party,202109,,german,per503,und spiegelt die gesellschaftliche Vielfalt in Einheit wider.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"insbesondere die Gleichheit von Frau und Mann,"
41420_202109,41420,Free Democratic Party,202109,,german,per503,"die Akzeptanz unterschiedlicher sexueller Orientierungen und geschlechtlicher Identitäten,"
41420_202109,41420,Free Democratic Party,202109,,german,per604,sowie die Toleranz gegenüber allen Formen des Glaubens und des Nichtglaubens.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Sonst wären Bürgerinnen und Bürger mit einer weiteren Staatsangehörigkeit nur Bürger zweiter Klasse.
41420_202109,41420,Free Democratic Party,202109,,german,per503,soziale Gerechtigkeit
41420_202109,41420,Free Democratic Party,202109,,german,per503,Für mehr Steuergerechtigkeit wollen wir zudem die missbräuchliche Umgehung der Grunderwerbsteuer durch Immobilieninvestoren mittels sogenannter Share Deals mit einer Gesetzesänderung verhindern.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten fordern mehr barrierefreien oder -armen Wohnraum in Bestand und Neubau.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Ein breites Bündnis von Bund, Ländern, Kommunen, aus Wissenschaft und Praxis, Politik und Gesellschaft soll das Thema „Wohnen im Alter“ mehr in das Bewusstsein aller Akteure rücken und Lösungen erarbeiten."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Bestehende Förderungen sollen zusammengeführt werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen Wahlfreiheit für Menschen mit Behinderungen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Damit jeder Mensch selbst über seine Angebote bestimmen kann, wollen wir das persönliche Budget einfach und unbürokratisch nutzbar machen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Damit ermöglichen wir mehr Selbstbestimmung für Menschen mit Behinderungen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Jede und jeder Einzelne soll die Chance haben, beruflich und privat aufzusteigen."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen beim Arbeitslosengeld II beziehungsweise beim angestrebten Liberalen Bürgergeld einen einheitlichen Satz für alle erwachsenen Leistungsbezieherinnen und Leistungsbezieher – unabhängig vom Beziehungsstatus.
41420_202109,41420,Free Democratic Party,202109,,german,per604,zum anderen passt ein flexibler Renteneintritt besser zu vielfältigen Lebensläufen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Das muss für verheiratete, verpartnerte und auch für unverheiratete Eltern möglich sein."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Zudem muss die Doppelverbeitragung in der gesetzlichen Kranken- sowie Pflegeversicherung für alle Wege betrieblicher und privater Vorsorge beendet werden, denn sie untergräbt das Vertrauen in die Verlässlichkeit der Politik."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Fairness für alle Generationen,"
41420_202109,41420,Free Democratic Party,202109,,german,per503,und durch eine Generationenbilanzierung ergänzen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Dabei werden Leistungen der Gesellschaft für folgende Generationen den entstehenden Lasten gegenübergestellt.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Dabei streben wir keine Kürzung der Leistungen an, sondern deren korrekte Zuordnung."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten wollen wirksame demographische Faktoren in der Rentenanpassungsformel für einen gerechten Ausgleich zwischen den Generationen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Dazu muss neben anderem auch der Nachholfaktor in der Rentenanpassungsformel reaktiviert werden.
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Ohne Nachholfaktor müssen die Beitragszahlerinnen und Beitragszahler finanzieren, dass die Renten langfristig stärker steigen als die Löhne."
41420_202109,41420,Free Democratic Party,202109,,german,per503,"Um digitale Teilhabe für alle Altersgruppen und eine intuitive Bedienbarkeit für alle Internetnutzenden gleichermaßen zu ermöglichen, wollen wir öffentliche Stellen verpflichten, ihre digitalen Angebote standardmäßig barrierearm und idealerweise barrierefrei anzubieten."
41420_202109,41420,Free Democratic Party,202109,,german,per503,Wir Freie Demokraten fordern die Abschaffung diskriminierender Altersgrenzen.
41420_202109,41420,Free Democratic Party,202109,,german,per503,Gesetze und Satzungen mit beschränkenden Altersgrenzen sollen auf ihren möglichen diskriminierenden Charakter hin überprüft und eine Aufhebung oder Anpassung soll nach sach- und leistungsgerechten Kriterien vorgenommen werden.
41420_202502,41420,Free Democratic Party,202502,,german,per503,Dass sich im Land des Holocaust wieder Antisemitismus und Menschenfeindlichkeit in unerträglicher Art und Weise ausbreiten.
41420_202502,41420,Free Democratic Party,202502,,german,per503,Damit wollen und damit dürfen wir uns nicht abfinden.
41420_202502,41420,Free Democratic Party,202502,,german,per503,"– unabhängig von sozialer Herkunft, Alter, Geschlecht, Religion, Bildungshintergrund der Eltern und Wohnort."
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Durch ein Startchancen-Programm für Kitas soll zusätzlich unterstützt werden, wo ein hoher Anteil sozial benachteiligter Kinder oder ein akuter Kita-Platzmangel vorhanden ist."
41420_202502,41420,Free Democratic Party,202502,,german,per503,In der Schule muss außerdem auch die Auseinandersetzung mit den verschiedenen Formen von Menschenfeindlichkeit wie dem Antisemitismus intensiviert werden.
41420_202502,41420,Free Democratic Party,202502,,german,per503,sowie die Thematisierung aller Formen des Antisemitismus.
41420_202502,41420,Free Democratic Party,202502,,german,per503,sowie auf frauenspezifische Gesundheitsbereiche legen.
41420_202502,41420,Free Democratic Party,202502,,german,per503,verhindert sozialen Aufstieg
41420_202502,41420,Free Democratic Party,202502,,german,per503,und Aufstiegschancen für alle sichern.
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Wir Freien Demokraten sehen die besonderen wirtschaftlichen Herausforderungen in den ostdeutschen Bundesländern, unter anderem aufgrund einer kleinteiligeren Wirtschaftsstruktur."
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Seit 1990 ist es noch nicht flächendeckend gelungen, eine mit den westdeutschen Bundesländern vergleichbare Wirtschaftskraft zu erzeugen."
41420_202502,41420,Free Democratic Party,202502,,german,per503,Auch die Vermögenssituation unterscheidet sich erheblich.
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Ein gerechtes, effizientes und einfaches Steuersystem ist zentral, um Leistungsgerechtigkeit"
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Der Spitzensteuersatz darf künftig nur noch von Menschen gezahlt werden, die auch wirklich spitzenmäßig verdienen und nicht schon von der Mitte der Gesellschaft."
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Konkret fordern wir, dass sich der Spitzensteuersatz künftig an der aktuellen Beitragsbemessungsgrenze der Rentenversicherung orientiert."
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Damit greift der Spitzensteuersatz nicht mehr schon ab einem Jahreseinkommen von gut 68.000 Euro, sondern erst ab 96.600 Euro."
41420_202502,41420,Free Democratic Party,202502,,german,per603,Familien sind das Rückgrat unserer Gesellschaft und gehören gestärkt.
41420_202502,41420,Free Democratic Party,202502,,german,per603,"Um Familien und Alleinerziehende stärker zu entlasten, wollen wir die steuerliche Absetzbarkeit von Betreuungskosten und gesetzlichen Unterhaltsleistungen verbessern."
41420_202502,41420,Free Democratic Party,202502,,german,per503,"Ob Freie Berufe, Handwerk, Kultur- und Kreativwirtschaft oder Dienstleistungsbranche: Wir Freie Demokraten fordern Fairness für Selbstständige."
